lat,lng,ecm,building_type,savings
37.789909,-122.408809,Roof Insulation,Retail Store,90.26070408673795
37.782976,-122.409368,HVAC Duct Leakage,Office,8.333905271516416
37.787335,-122.40992,HVAC Duct Leakage,Office,7.932816041286812
37.787264,-122.416412,HVAC Duct Leakage,Retail Store,9.777112518757647
37.788807,-122.404315,Roof Insulation,Hotel,7.118303360195739
37.761786,-122.414966,Roof Insulation,Office,14.127750915402062
37.735554,-122.502397,HVAC Duct Leakage,Hotel,10.017852112564709
37.795964,-122.402818,HVAC System,Retail Store,6.7675451047275965
37.807599,-122.413124,HVAC Duct Leakage,Hotel,9.819207481016381
37.800796,-122.409249,HVAC Duct Leakage,Office,8.742614977884832
37.805696,-122.412973,HVAC System,Office,8.222261574419102
37.803304,-122.414528,Building Leakage,Office,28.6085841396158
37.794102,-122.421751,Building Leakage,Retail Store,9.335873381803136
37.778336,-122.415246,Building Leakage,Hotel,5.61052840641269
37.785038,-122.429718,HVAC Duct Leakage,Hotel,8.964297227374757
37.785316,-122.431895,HVAC Duct Leakage,Hotel,5.577101312808635
37.787666,-122.405822,Building Leakage,Office,6.126898074213046
37.789924,-122.403126,Roof Insulation,Retail Store,4.573015864771046
37.784326,-122.408467,Roof Insulation,Office,106.6274068169139
37.78429,-122.417402,HVAC Duct Leakage,Office,4.638337662899072
37.753977,-122.482592,Building Leakage,Hotel,7.232631917763544
37.782439,-122.448349,Building Leakage,Office,6.048602437534068
37.797593,-122.401381,HVAC Duct Leakage,Hotel,6.598021669332807
37.800266,-122.401399,Roof Insulation,Retail Store,12.128531778837484
37.797949,-122.403003,HVAC Duct Leakage,Retail Store,6.953440409947917
37.805552,-122.417773,Building Leakage,Hotel,13.91675775857963
37.789991,-122.403888,HVAC System,Office,8.077380373275062
37.792382,-122.398962,Building Leakage,Retail Store,7.789455644587336
37.789694,-122.404803,Roof Insulation,Hotel,6.8494032524086865
37.787329,-122.408503,Building Leakage,Hotel,8.510644943218544
37.790455,-122.406536,Building Leakage,Hotel,5.299931944790058
37.806354,-122.415442,HVAC System,Office,7.394857966572893
37.768701,-122.427535,Roof Insulation,Hotel,9.672593372254289
37.780641,-122.415906,Roof Insulation,Retail Store,6.719147323531497
37.780572,-122.475642,HVAC System,Hotel,3.035968241494655
37.785673,-122.429251,Building Leakage,Retail Store,8.47062060897768
37.793699,-122.403661,Building Leakage,Retail Store,9.035069213106691
37.80061,-122.409213,HVAC System,Office,8.176403465175209
37.739141,-122.479395,Building Leakage,Retail Store,2.5949582794910926
37.796766,-122.407972,HVAC Duct Leakage,Office,13.578048087037324
37.782778,-122.443222,Roof Insulation,Office,8.401819406952182
37.787067,-122.423372,Roof Insulation,Retail Store,7.074067636295752
37.740818,-122.402418,HVAC Duct Leakage,Office,8.115752957195722
37.779017,-122.414381,Building Leakage,Office,7.69778007350939
37.789158,-122.409267,Building Leakage,Hotel,8.958750036606139
37.781916,-122.410694,Building Leakage,Retail Store,10.107792347089262
37.793055,-122.406061,HVAC Duct Leakage,Office,7.426580344621893
37.791874,-122.399694,HVAC System,Hotel,7.759575896757375
37.780676,-122.412286,Roof Insulation,Office,14.853469906593684
37.786538,-122.409755,HVAC System,Office,11.884807341794222
37.782135,-122.450417,HVAC Duct Leakage,Hotel,7.089787501250027
37.793302,-122.399294,HVAC Duct Leakage,Office,5.563754852273581
37.806452,-122.414645,HVAC Duct Leakage,Retail Store,10.661652200220018
37.780084,-122.486329,HVAC Duct Leakage,Hotel,18.04908786742098
37.7951,-122.408124,HVAC System,Office,7.43282177289528
37.781988,-122.412886,Building Leakage,Office,7.948666788655751
37.786222,-122.406327,Roof Insulation,Office,280.44408399999014
37.758861,-122.415262,Roof Insulation,Hotel,7.089887677684782
37.776655,-122.45505,HVAC System,Retail Store,7.754474425437969
37.789786,-122.404079,HVAC Duct Leakage,Hotel,12.046510318832755
37.770303,-122.42552,Building Leakage,Hotel,7.9228257167762095
37.791452,-122.406179,Building Leakage,Office,10.730373630157386
37.785613,-122.409575,HVAC System,Retail Store,0.594800456526503
37.793648,-122.39695,Roof Insulation,Office,9.275090418749498
37.795322,-122.419442,HVAC System,Hotel,9.487616924490712
37.791708,-122.40743,Roof Insulation,Office,1.4875949412777896
37.79242,-122.406165,HVAC System,Office,5.28451111861179
37.788854,-122.403979,HVAC System,Hotel,7.396727222359413
37.781342,-122.40824,HVAC System,Office,7.318418420655903
37.807019,-122.417737,Building Leakage,Hotel,8.002154982791003
37.795888,-122.400387,HVAC System,Office,7.016962628105539
37.793178,-122.400289,Roof Insulation,Hotel,-1.5798914508641069
37.788609,-122.421018,HVAC System,Office,10.210068682125396
37.801803,-122.401703,Roof Insulation,Retail Store,3.813375487799293
37.775678,-122.498076,Building Leakage,Office,8.685129575979158
37.804566,-122.406353,Roof Insulation,Office,7.190232835692362
37.782258,-122.446952,Roof Insulation,Office,5.568539674782507
37.761934,-122.466158,Roof Insulation,Retail Store,4.2150641831063504
37.785804,-122.435572,Roof Insulation,Office,6.310854388880425
37.793504,-122.397998,Roof Insulation,Office,2.4100079942854133
37.785814,-122.405765,Roof Insulation,Office,19.771376590062115
37.800176,-122.433045,HVAC System,Office,9.630600394124079
37.791798,-122.403464,HVAC System,Office,17.03534054937594
37.787387,-122.421809,Building Leakage,Retail Store,5.120274970426767
37.79746,-122.432519,HVAC System,Retail Store,9.550831292553465
37.77384,-122.454495,HVAC System,Office,5.993854398221398
37.787535,-122.414287,Building Leakage,Office,7.814735979361045
37.792914,-122.402347,HVAC Duct Leakage,Hotel,7.9827653347214165
37.756205,-122.41882,Roof Insulation,Retail Store,7.824976775857047
37.77652,-122.416428,Roof Insulation,Office,10.261635406224624
37.800156,-122.424379,Roof Insulation,Hotel,7.684276562088172
37.801009,-122.424404,Building Leakage,Retail Store,10.19748889633499
37.76496,-122.421051,HVAC Duct Leakage,Office,9.062067859680628
37.767927,-122.453293,HVAC Duct Leakage,Retail Store,8.718532508542129
37.77406,-122.417448,HVAC System,Retail Store,7.554618701538778
37.727839,-122.475609,Roof Insulation,Retail Store,8.599626348579598
37.783944,-122.392476,HVAC Duct Leakage,Office,10.168226250623542
37.781322,-122.411457,HVAC System,Hotel,9.113724315990448
37.781914,-122.420715,Roof Insulation,Office,-3.6645133248127717
37.781595,-122.411106,HVAC System,Hotel,5.940754163626771
37.788203,-122.409138,HVAC System,Hotel,7.352793726277787
37.799187,-122.401181,HVAC System,Hotel,-3.3915151379942188
37.780779,-122.468192,HVAC Duct Leakage,Office,7.514759756663501
37.798974,-122.402345,HVAC System,Retail Store,-11.140814280789318
37.796956,-122.400739,HVAC Duct Leakage,Hotel,7.087995361091024
37.797622,-122.401151,Building Leakage,Office,10.42642098567281
37.798901,-122.443842,Building Leakage,Office,-12.685980541664186
37.725983,-122.464114,HVAC Duct Leakage,Office,7.281283072623597
37.773343,-122.411073,Roof Insulation,Office,5.541623083752156
37.788302,-122.415892,HVAC Duct Leakage,Office,7.779079428122103
37.788262,-122.404853,HVAC System,Retail Store,6.784141093222589
37.781127,-122.438992,Building Leakage,Office,10.502728724235324
37.801317,-122.402387,Roof Insulation,Hotel,19.84083742283252
37.77101,-122.417347,Building Leakage,Hotel,7.901643494076023
37.78265,-122.420862,HVAC System,Hotel,13.954577184487185
37.792807,-122.403137,Roof Insulation,Retail Store,7.6688237178715415
37.790077,-122.422193,Building Leakage,Hotel,10.806758859777695
37.788129,-122.409722,HVAC System,Hotel,3.4599845186223392
37.793184,-122.422829,HVAC Duct Leakage,Hotel,4.433324533794853
37.785992,-122.405546,HVAC Duct Leakage,Office,9.547586184822965
37.782557,-122.430887,HVAC Duct Leakage,Hotel,12.372975511490143
37.79475,-122.402557,Building Leakage,Office,6.902111078398814
37.785854,-122.420103,Building Leakage,Hotel,10.923258360184807
37.783455,-122.408761,HVAC System,Office,8.420267622286337
37.782752,-122.421896,Building Leakage,Hotel,5.690133541944192
37.805948,-122.418343,HVAC Duct Leakage,Hotel,14.843673435094475
37.772913,-122.410568,Building Leakage,Hotel,16.736992945635837
37.783141,-122.409161,HVAC System,Hotel,9.479613957446269
37.786868,-122.404444,Building Leakage,Hotel,8.681859073212156
37.792712,-122.403884,HVAC System,Office,3.4755862311961776
37.781251,-122.410359,Building Leakage,Hotel,13.595365812152288
37.734008,-122.489805,HVAC System,Retail Store,7.847918546631527
37.776248,-122.396074,Building Leakage,Office,12.03771621750658
37.777725,-122.397294,Building Leakage,Hotel,8.456796407583898
37.7668,-122.40765,HVAC System,Hotel,-40.630656230566274
37.745808,-122.387234,Roof Insulation,Hotel,6.423527397217326
37.765138,-122.404546,Roof Insulation,Hotel,6.71137109699374
37.789182,-122.388988,HVAC Duct Leakage,Hotel,11.774193118385696
37.7396,-122.407389,HVAC System,Hotel,8.150730910864468
37.717541,-122.440214,HVAC System,Retail Store,6.721940632089678
37.739558,-122.39905,Roof Insulation,Retail Store,10.04276346863446
37.776358,-122.397494,HVAC Duct Leakage,Office,8.428043189131856
37.788336,-122.401582,Building Leakage,Retail Store,8.828060003721522
37.772194,-122.402172,HVAC System,Retail Store,8.089703840293563
37.762517,-122.410188,Building Leakage,Retail Store,7.188425061651323
37.792016,-122.393407,HVAC System,Office,6.489097575711812
37.787401,-122.399045,Building Leakage,Retail Store,8.000966719580427
37.787787,-122.403281,HVAC System,Office,6.107838797573122
37.782439,-122.403748,HVAC Duct Leakage,Hotel,9.07727978010085
37.788793,-122.400804,HVAC Duct Leakage,Hotel,7.036650260476758
37.740479,-122.377465,HVAC Duct Leakage,Office,6.1414696637276425
37.784103,-122.392258,HVAC System,Hotel,8.372235086030097
37.768011,-122.410724,HVAC System,Office,6.150500366608643
37.775833,-122.396612,Roof Insulation,Retail Store,8.255775008020866
37.740159,-122.396834,Building Leakage,Retail Store,7.892009919761933
37.753827,-122.388864,Building Leakage,Retail Store,5.715699602244901
37.74039,-122.387213,HVAC Duct Leakage,Hotel,4.503471314908927
37.760401,-122.41135,Roof Insulation,Hotel,14.431926533457784
37.761481,-122.412015,Building Leakage,Retail Store,3.6932050045496485
37.750152,-122.388989,HVAC System,Hotel,5.80887302932796
37.777683,-122.400452,HVAC Duct Leakage,Retail Store,6.632817648301644
37.777173,-122.412806,HVAC System,Office,9.775281745601593
37.794249,-122.393261,Building Leakage,Hotel,8.626367001562398
37.789936,-122.40057,Building Leakage,Retail Store,7.9232090127634205
37.765474,-122.412753,Building Leakage,Office,11.774309381221805
37.766863,-122.402807,HVAC System,Retail Store,9.214891611669282
37.763123,-122.408707,Building Leakage,Hotel,7.259732519556274
37.789942,-122.397764,HVAC System,Office,15.338524680810082
37.773006,-122.410679,Building Leakage,Hotel,2437.2903346498947
37.770407,-122.406562,Roof Insulation,Office,4.947282764766008
37.788118,-122.388518,Building Leakage,Hotel,8.213876098709374
37.709373,-122.451023,HVAC Duct Leakage,Office,7.8557186867751625
37.774991,-122.397672,HVAC System,Retail Store,-21.227932761392076
37.767649,-122.412554,HVAC System,Hotel,5.672817714131522
37.78899,-122.398556,Roof Insulation,Office,17.13552716424762
37.794493,-122.39368,HVAC Duct Leakage,Office,7.159956771840717
37.73648,-122.42432,HVAC System,Retail Store,5.545510052024591
37.723299,-122.39206,Roof Insulation,Office,9.012519326220707
37.78766,-122.400729,Roof Insulation,Retail Store,4.508488860937435
37.774276,-122.398578,Roof Insulation,Retail Store,8.65386580875407
37.738946,-122.381383,HVAC Duct Leakage,Hotel,10.38988851917972
37.772639,-122.400663,HVAC Duct Leakage,Office,11.573571350588425
37.770476,-122.404477,Building Leakage,Hotel,7.147190758260371
37.73979,-122.40441,Roof Insulation,Office,5.167623177993038
37.786862,-122.399236,HVAC System,Retail Store,10.32090248338847
37.764972,-122.402612,Building Leakage,Retail Store,1.8325397701508432
37.738345,-122.405396,HVAC System,Retail Store,9.824715138242759
37.787183,-122.394643,Building Leakage,Office,12.344378107727
37.738588,-122.397368,HVAC System,Office,22.097239752914966
37.789588,-122.401001,HVAC Duct Leakage,Office,8.335097945502197
37.726941,-122.399939,Building Leakage,Hotel,6.663401646547351
37.7611,-122.41005,Building Leakage,Retail Store,3.248904674840862
37.729571,-122.39458,Roof Insulation,Hotel,6.811070736818586
37.789501,-122.399121,HVAC System,Hotel,11.824233091569925
37.775422,-122.410604,Building Leakage,Hotel,7.908030265419853
37.767376,-122.393487,Roof Insulation,Hotel,11.102604287322613
37.787101,-122.388416,Roof Insulation,Retail Store,8.062381948730666
37.781252,-122.402157,HVAC System,Hotel,3.7571193193048007
37.776078,-122.408702,Roof Insulation,Office,-2.38134479775551
37.761991,-122.389625,Roof Insulation,Office,7.470156144468758
37.788691,-122.400667,HVAC System,Retail Store,6.802191090116228
37.765632,-122.410113,Building Leakage,Office,7.263181595535311
37.722623,-122.389234,Building Leakage,Retail Store,7.2180670953530965
37.741685,-122.384055,HVAC System,Office,9.558289605759729
37.716722,-122.472098,HVAC Duct Leakage,Office,25.212492770231027
37.786113,-122.399086,HVAC Duct Leakage,Retail Store,-0.5309824458246606
37.779603,-122.39492,HVAC System,Retail Store,10.976510933269036
37.754814,-122.387021,Roof Insulation,Hotel,5.392961965854505
37.777879,-122.404836,HVAC System,Retail Store,5.8386355701918635
37.791265,-122.398881,HVAC System,Hotel,6.013507196367394
37.782272,-122.39156,HVAC Duct Leakage,Office,8.205808370366439
37.746557,-122.402838,HVAC System,Hotel,4.703720556729447
37.740613,-122.402057,Roof Insulation,Hotel,8.96085395127231
37.774201,-122.411076,HVAC Duct Leakage,Office,6.61241985585822
37.790953,-122.392069,Roof Insulation,Hotel,11.805469925050026
37.747252,-122.403229,HVAC Duct Leakage,Retail Store,17.445626783348864
37.775319,-122.401632,Building Leakage,Office,11.192000419095713
37.732035,-122.473929,Building Leakage,Office,7.334307166844248
37.788353,-122.401603,Roof Insulation,Retail Store,7.100735754954845
37.777416,-122.399821,Roof Insulation,Retail Store,8.569064941888623
37.729682,-122.395385,Roof Insulation,Office,12.153789636408218
37.777337,-122.397787,Roof Insulation,Office,9.932698113944491
37.722888,-122.397758,Building Leakage,Retail Store,3.077800496468968
37.774778,-122.410334,HVAC Duct Leakage,Retail Store,8.050562506853675
37.784886,-122.395892,Building Leakage,Retail Store,7.080417920937635
37.781283,-122.391383,Building Leakage,Hotel,10.280752947050232
37.779901,-122.391451,HVAC System,Hotel,10.66254137056826
37.789199,-122.401485,Building Leakage,Hotel,6.374417140350206
37.779251,-122.397693,Roof Insulation,Retail Store,14.315311709945735
37.742237,-122.388192,Building Leakage,Retail Store,-23.882744150140983
37.787894,-122.399937,Building Leakage,Hotel,8.058190419281908
37.72693,-122.476134,HVAC Duct Leakage,Hotel,5.036238525033514
37.752482,-122.390669,HVAC Duct Leakage,Office,14.035561595231522
37.770675,-122.407763,Roof Insulation,Hotel,16.140178207956183
37.786801,-122.402692,Building Leakage,Retail Store,11.327564370906064
37.755669,-122.39098,Building Leakage,Office,7.887344848712243
37.787661,-122.40073,Roof Insulation,Office,-20.430616787912236
37.781912,-122.393251,Building Leakage,Office,12.368101998490381
37.763071,-122.409756,Building Leakage,Retail Store,9.379829399518863
37.787005,-122.40107,HVAC System,Hotel,9.14693435496258
37.743105,-122.395315,HVAC System,Hotel,8.557526552764395
37.786911,-122.40119,Roof Insulation,Office,3.076716328593088
37.785193,-122.397161,Building Leakage,Hotel,33.6323396091779
37.775598,-122.399997,HVAC System,Hotel,4.30469224052359
37.789685,-122.397439,Roof Insulation,Office,10.710904744682882
37.766143,-122.39785,Building Leakage,Office,35.29714719328821
37.754422,-122.392819,HVAC System,Retail Store,5.59793180422716
37.722277,-122.393604,Building Leakage,Hotel,8.601012318690799
37.788035,-122.395386,Roof Insulation,Retail Store,28.438666743170288
37.781052,-122.40241,HVAC Duct Leakage,Retail Store,6.343115006349404
37.788197,-122.396439,Roof Insulation,Office,5.778257740667847
37.774314,-122.407848,HVAC Duct Leakage,Hotel,8.315614736584257
37.783424,-122.394075,HVAC Duct Leakage,Retail Store,24.26455237450592
37.780541,-122.403741,Roof Insulation,Hotel,8.538119487278333
37.768492,-122.407822,HVAC System,Hotel,6.38566896651755
37.789717,-122.390551,HVAC System,Office,7.511541911765787
37.785822,-122.393261,HVAC Duct Leakage,Office,92.8226810524239
37.774857,-122.409924,HVAC Duct Leakage,Office,9.663743602377725
37.744644,-122.386386,Building Leakage,Retail Store,5.8756606899974155
37.778736,-122.405336,Roof Insulation,Retail Store,7.503780346821625
37.775635,-122.399951,Building Leakage,Hotel,12.94254546932152
37.776226,-122.402771,HVAC System,Office,18.063278447402872
37.77747,-122.394518,Building Leakage,Hotel,8.091827891431949
37.782219,-122.394688,HVAC System,Office,12.803223084692938
37.722053,-122.436798,HVAC Duct Leakage,Hotel,0.6941890413320166
37.722076,-122.438318,Roof Insulation,Retail Store,10.95233210866546
37.789676,-122.400891,HVAC Duct Leakage,Hotel,7.273049592541702
37.783888,-122.395721,Roof Insulation,Office,8.393391831820086
37.758116,-122.39122,Roof Insulation,Office,7.22879271485644
37.792436,-122.392197,HVAC Duct Leakage,Hotel,12.091319867041076
37.727591,-122.387988,HVAC Duct Leakage,Retail Store,-5.556027560843878
37.787194,-122.397707,HVAC System,Office,5.8823442503308625
37.786642,-122.399513,Roof Insulation,Retail Store,6.711621809150785
37.76849,-122.410772,Roof Insulation,Office,6.370054758694667
37.77943,-122.404465,HVAC System,Retail Store,12.420169344340287
37.776815,-122.410871,HVAC Duct Leakage,Hotel,-4.594929425768042
37.782223,-122.395797,HVAC Duct Leakage,Hotel,4.8681356357802645
37.777184,-122.405614,Roof Insulation,Office,5.460933745816255
37.780953,-122.390963,Building Leakage,Retail Store,9.789570151214498
37.790405,-122.398347,Building Leakage,Retail Store,6.627507954547061
37.76663,-122.388098,HVAC Duct Leakage,Hotel,8.791534641432596
37.77861,-122.408585,Building Leakage,Office,8.327126224815212
37.744615,-122.398279,Roof Insulation,Retail Store,10.45978056877083
37.744579,-122.404263,Building Leakage,Hotel,15.602343749815791
37.778304,-122.405882,HVAC Duct Leakage,Retail Store,6.881565414806944
37.779134,-122.392416,HVAC Duct Leakage,Retail Store,7.991859203420361
37.771669,-122.404961,HVAC Duct Leakage,Retail Store,9.500765228481804
37.759688,-122.410927,HVAC System,Office,36.0641362713489
37.784344,-122.398234,Roof Insulation,Retail Store,12.051030328431418
37.721279,-122.390194,Building Leakage,Retail Store,5.980280752703902
37.741118,-122.402948,HVAC Duct Leakage,Retail Store,8.67415650103396
37.780267,-122.412239,HVAC Duct Leakage,Hotel,7.209074723238045
37.745446,-122.396085,Roof Insulation,Office,10.171070336895506
37.766566,-122.405667,Building Leakage,Hotel,9.885192277205729
37.781011,-122.399899,Building Leakage,Retail Store,12.158373480075596
37.766714,-122.412537,HVAC System,Retail Store,-170.7451433734119
37.777153,-122.408369,Building Leakage,Hotel,8.738039520977914
37.742149,-122.403633,HVAC Duct Leakage,Office,8.869525441491584
37.739569,-122.403317,Roof Insulation,Hotel,52.785682157524185
37.789127,-122.401577,Building Leakage,Office,10.065867691214489
37.794096,-122.395301,HVAC Duct Leakage,Retail Store,19.822538077919674
37.788573,-122.400509,HVAC System,Hotel,9.235122185591663
37.768684,-122.413453,Roof Insulation,Office,12.225477834708197
37.780501,-122.390681,HVAC Duct Leakage,Retail Store,-55.171583234158646
37.780436,-122.398052,Building Leakage,Hotel,-3.2820107596331933
37.714922,-122.470442,Building Leakage,Retail Store,7.739775607294308
37.783555,-122.391943,Roof Insulation,Office,7.351905439225986
37.787396,-122.399038,Building Leakage,Retail Store,9.725206364423112
37.739463,-122.406903,Building Leakage,Retail Store,3.7465498415127847
37.710679,-122.498198,HVAC System,Retail Store,6.226280645367305
37.766392,-122.397475,HVAC System,Hotel,5.366546051000539
37.781706,-122.407783,Roof Insulation,Office,-1.3052205551171507
37.76762,-122.410687,Building Leakage,Retail Store,1.0283403540177467
37.759824,-122.38943,HVAC System,Office,-13.759280438055892
37.778721,-122.402251,Roof Insulation,Retail Store,9.36017809599258
37.769469,-122.386329,HVAC Duct Leakage,Retail Store,5.948437384503162
37.773428,-122.411175,HVAC System,Hotel,2.05671920950956
37.783263,-122.396518,HVAC Duct Leakage,Retail Store,17.691753781353825
37.738368,-122.40197,Building Leakage,Office,9.4549731858135
37.781491,-122.404946,Building Leakage,Office,8.130618320253015
37.770721,-122.388535,Building Leakage,Retail Store,4.207693965660095
37.767828,-122.39405,Roof Insulation,Retail Store,8.15979880352993
37.787282,-122.398892,HVAC System,Hotel,3.5649926941481986
37.77613,-122.398205,Building Leakage,Hotel,8.771027788842952
37.77869,-122.399176,Roof Insulation,Hotel,8.209466210894718
37.739411,-122.383765,Building Leakage,Office,8.407798194042027
37.775729,-122.410995,HVAC System,Hotel,27.066597569037203
37.731424,-122.408968,Roof Insulation,Retail Store,-3.1133076638167587
37.786723,-122.40144,HVAC System,Retail Store,13.242538311889287
37.79149,-122.39626,HVAC Duct Leakage,Retail Store,6.006859820992039
37.739211,-122.402382,HVAC System,Office,-1.6364339814560083
37.784906,-122.397525,HVAC System,Office,8.173067928785017
37.740387,-122.400537,Roof Insulation,Retail Store,-0.5936940257306613
37.782625,-122.393071,HVAC Duct Leakage,Office,19.353301514150644
37.786393,-122.397763,HVAC Duct Leakage,Hotel,6.715230871731589
37.737302,-122.409084,Building Leakage,Office,11.249423508798383
37.726959,-122.47744,Roof Insulation,Hotel,17.528282439149756
37.779344,-122.401463,Roof Insulation,Office,8.04716852981526
37.772048,-122.401996,HVAC System,Hotel,7.441979708247507
37.787453,-122.39631,HVAC System,Office,10.285280259579247
37.781853,-122.405392,HVAC Duct Leakage,Retail Store,7.760517470352355
37.778746,-122.396002,Building Leakage,Hotel,11.256602322771343
37.767169,-122.400266,Building Leakage,Hotel,8.587575643797893
37.7871,-122.397826,HVAC Duct Leakage,Retail Store,15.347853053087194
37.749785,-122.395949,HVAC Duct Leakage,Hotel,5.92625152456578
37.785972,-122.396162,HVAC Duct Leakage,Retail Store,6.630231414591465
37.770265,-122.39975,HVAC System,Hotel,7.612703855967774
37.739193,-122.389021,Building Leakage,Office,9.287131290191915
37.782345,-122.39147,HVAC System,Office,8.362965253874725
37.779376,-122.39343,Roof Insulation,Office,7.562394659841521
37.782619,-122.401891,HVAC Duct Leakage,Hotel,34.47356743904801
37.783522,-122.396184,Roof Insulation,Hotel,8.254823150416751
37.773994,-122.408825,Building Leakage,Office,15.549501277024353
37.790742,-122.399546,Building Leakage,Hotel,13.756247233771015
37.777361,-122.396184,HVAC System,Office,13.94186826235007
37.786733,-122.401426,Roof Insulation,Retail Store,10.277183591183851
37.781996,-122.394974,HVAC System,Hotel,13.311715656334531
37.780801,-122.402728,Roof Insulation,Retail Store,9.988239649159738
37.710535,-122.448085,Building Leakage,Hotel,6.7394187704413495
37.748862,-122.389348,Roof Insulation,Hotel,7.893709382239884
37.785344,-122.396972,Roof Insulation,Office,5.578215729633653
37.747048,-122.418943,HVAC System,Retail Store,-1.1121521025575056
37.791839,-122.393182,Building Leakage,Retail Store,37.05450689548083
37.775505,-122.401863,Roof Insulation,Hotel,6.768688090088471
37.749849,-122.394912,HVAC Duct Leakage,Hotel,8.741441135567493
37.729138,-122.404234,Building Leakage,Hotel,2.3408685514016208
37.742567,-122.385897,HVAC Duct Leakage,Retail Store,17.910753815143995
37.765365,-122.398711,Roof Insulation,Hotel,5.388932700577518
37.760791,-122.389513,Roof Insulation,Retail Store,7.68868333376633
37.762455,-122.412113,Building Leakage,Office,8.563938752079636
37.766104,-122.402034,Building Leakage,Hotel,27.12815403055146
37.771272,-122.402341,Roof Insulation,Retail Store,8.781032524703745
37.783701,-122.395959,HVAC System,Office,3.442915714037337
37.764437,-122.394757,HVAC Duct Leakage,Hotel,4.714618647455493
37.759335,-122.390342,HVAC Duct Leakage,Hotel,146.0950992327064
37.73401,-122.489774,HVAC System,Retail Store,8.161065084957192
37.775564,-122.397509,HVAC Duct Leakage,Retail Store,7.312323854216618
37.766007,-122.39977,HVAC System,Hotel,5.7336569606671635
37.749105,-122.385993,HVAC Duct Leakage,Retail Store,-303.79003518711596
37.787701,-122.399413,Roof Insulation,Retail Store,17.91839742169428
37.790081,-122.397938,HVAC System,Hotel,9.760488969740598
37.773712,-122.402387,HVAC Duct Leakage,Retail Store,10.171518442325196
37.773624,-122.405613,HVAC Duct Leakage,Retail Store,3.199769641209058
37.765277,-122.39455,Building Leakage,Hotel,-7.461733745514165
37.7252,-122.394276,Building Leakage,Office,10.162827827697306
37.782988,-122.39352,Building Leakage,Hotel,13.202589091444196
37.780512,-122.40929,Roof Insulation,Retail Store,4.723977850626564
37.782117,-122.39482,Building Leakage,Retail Store,7.468288476621051
37.75427,-122.390829,Building Leakage,Office,6.092317715612584
37.780993,-122.392081,HVAC System,Retail Store,7.557306947446514
37.77902,-122.410723,HVAC Duct Leakage,Retail Store,6.614110436671654
37.787111,-122.400071,HVAC System,Retail Store,-127.5799587612691
37.781225,-122.392869,Roof Insulation,Office,8.297445915573535
37.792787,-122.394397,HVAC System,Office,9.936412631454962
37.777774,-122.394133,HVAC System,Office,8.57095580482
37.749674,-122.397767,HVAC System,Retail Store,2.5984189227759824
37.776931,-122.40809,Roof Insulation,Retail Store,4.450631126825492
37.786374,-122.399179,HVAC Duct Leakage,Retail Store,8.229073537194989
37.789118,-122.3984,HVAC Duct Leakage,Retail Store,8.39133239255811
37.781406,-122.403037,Roof Insulation,Retail Store,8.609217758557024
37.792153,-122.394552,HVAC Duct Leakage,Hotel,7.3626555772724585
37.777359,-122.408628,HVAC Duct Leakage,Hotel,14.302990754236419
37.766407,-122.397191,Building Leakage,Office,-0.5057689408503947
37.765914,-122.398787,HVAC System,Office,7.442279796736107
37.794096,-122.395301,HVAC System,Office,6.880970329589715
37.760496,-122.40968,HVAC Duct Leakage,Retail Store,4.262602235816683
37.782601,-122.394191,HVAC Duct Leakage,Office,0.03808189916788507
37.765535,-122.411696,HVAC System,Retail Store,-18.14560638447587
37.788688,-122.398943,Building Leakage,Hotel,6.35977347297016
37.784424,-122.398133,Building Leakage,Hotel,2.3077391303015453
37.740971,-122.390309,Building Leakage,Hotel,8.016202201452666
37.782262,-122.400875,HVAC System,Hotel,-6.620374183414796
37.788554,-122.399113,Roof Insulation,Retail Store,9.83925490118985
37.758756,-122.391275,Building Leakage,Retail Store,11.444226963561947
37.788773,-122.394552,HVAC Duct Leakage,Hotel,8.192421790627193
37.787823,-122.39691,Building Leakage,Retail Store,8.033884070363065
37.780272,-122.390973,Building Leakage,Retail Store,-14.10613911199346
37.751894,-122.38962,HVAC System,Office,7.761702014276614
37.745955,-122.388644,Building Leakage,Office,2.4606999446294004
37.781066,-122.393073,Building Leakage,Retail Store,9.569808154599695
37.768995,-122.395454,Building Leakage,Retail Store,8.55688073683083
37.736074,-122.390166,Roof Insulation,Retail Store,7.752025304635999
37.771542,-122.401333,HVAC Duct Leakage,Retail Store,5.416746249389291
37.779568,-122.393671,HVAC Duct Leakage,Office,7.101542462996991
37.782802,-122.390886,HVAC System,Retail Store,11.470872791342842
37.788711,-122.395788,Roof Insulation,Hotel,10.277642433833357
37.712564,-122.451394,Building Leakage,Office,8.596009462476692
37.795873,-122.39444,Building Leakage,Retail Store,11.503348595775156
37.773931,-122.399016,Building Leakage,Hotel,12.505712215647755
37.769877,-122.402562,Building Leakage,Office,8.970756057551457
37.786079,-122.39736,Building Leakage,Hotel,7.185040458107496
37.78624,-122.397566,Building Leakage,Retail Store,4.1598207930417
37.780435,-122.393865,HVAC Duct Leakage,Office,8.379186310668967
37.750084,-122.39339,Roof Insulation,Retail Store,7.823090383143379
37.779081,-122.39748,Roof Insulation,Office,7.223599225778893
37.766664,-122.410585,Roof Insulation,Hotel,8.212461893354302
37.780632,-122.406029,Roof Insulation,Hotel,8.539247839022355
